totalScreenTime,socialMediaTime,gamingTime,entertainmentTime,educationTime,productivityTime,numberOfSessions,averageSessionDuration,lateNightUsage,earlyMorningUsage,sevenDayAverage,usageChangePercentage,socialMediaPercentage,gamingPercentage,productivePercentage,riskScore,riskLevel
200.2,71.9,32.7,62.8,42.5,33.9,20,10.0,23,11,185.6,8.0,35.9,16.3,38.1,42,MODERATE
128.3,39.2,35.7,35.4,5.0,25.4,16,8.0,3,6,139.4,-6.0,30.5,27.8,23.7,28,LOW
339.7,94.5,94.0,85.7,33.0,14.5,85,4.0,65,21,303.6,64.5,27.8,27.7,14.0,79,HIGH
413.1,139.2,93.3,20.0,7.9,4.5,64,6.5,110,24,430.1,55.3,33.7,22.6,3.0,69,HIGH
240.8,64.7,46.6,19.3,18.3,15.9,65,3.7,12,5,249.0,-13.8,26.9,19.3,14.2,58,MODERATE
155.2,40.6,11.0,24.1,21.8,17.7,49,3.2,24,0,139.3,6.5,26.2,7.1,25.4,55,MODERATE
367.4,116.0,113.1,31.3,20.7,0.0,45,8.2,48,13,385.3,50.2,31.6,30.8,5.6,70,HIGH
494.4,178.2,82.5,123.6,6.3,2.7,120,4.1,120,24,479.1,0.9,36.0,16.7,1.8,86,CRITICAL
350.5,188.1,51.7,33.8,23.5,17.4,83,4.2,55,17,283.8,14.7,53.7,14.7,11.7,72,HIGH
215.8,66.3,57.4,51.2,21.8,40.7,56,3.9,5,24,239.5,11.6,30.7,26.6,29.0,48,MODERATE
212.8,57.0,0.0,16.1,41.6,55.3,52,4.1,25,11,210.3,35.3,26.8,0.0,45.5,49,MODERATE
176.0,88.0,9.6,24.1,17.9,32.6,42,4.2,19,13,191.0,15.6,50.0,5.5,28.7,50,MODERATE
345.2,111.7,19.2,74.1,8.5,27.3,63,5.5,71,33,338.8,-14.7,32.4,5.6,10.4,63,HIGH
505.3,287.3,92.0,160.5,8.6,0.3,65,7.8,115,35,541.7,61.3,56.9,18.2,1.8,90,CRITICAL
270.0,72.1,50.5,58.9,8.7,33.8,45,6.0,18,4,279.3,17.5,26.7,18.7,15.7,44,MODERATE
189.1,82.3,47.5,74.4,43.6,41.4,33,5.7,31,27,185.7,-7.4,43.5,25.1,44.9,51,MODERATE
174.2,84.9,41.8,56.3,55.3,15.9,40,4.4,25,4,161.0,1.6,48.7,24.0,40.9,56,MODERATE
208.5,94.4,38.2,29.1,19.3,33.9,57,3.7,25,17,232.2,16.0,45.3,18.3,25.5,58,MODERATE
89.2,27.4,10.1,7.8,5.0,7.3,17,5.2,2,6,95.2,-10.6,30.8,11.3,13.8,24,LOW
86.8,33.8,18.4,23.8,32.0,5.0,26,3.3,9,8,95.4,-12.2,38.9,21.2,42.7,5,LOW
90.3,35.1,6.7,14.1,5.0,5.0,34,2.7,6,13,90.5,-1.9,38.9,7.5,11.1,6,LOW
529.8,331.7,130.5,89.3,28.3,7.3,76,7.0,206,21,534.0,8.7,62.6,24.6,6.7,82,CRITICAL
270.0,65.6,37.6,70.1,43.7,25.6,43,6.3,3,7,295.0,14.3,24.3,13.9,25.7,49,MODERATE
559.2,173.3,102.8,90.0,22.7,7.5,91,6.1,151,62,521.2,38.1,31.0,18.4,5.4,98,CRITICAL
376.9,179.2,52.6,47.5,7.0,12.7,71,5.3,92,31,385.1,-17.5,47.5,14.0,5.2,68,HIGH
218.6,98.5,34.3,60.1,60.8,44.6,55,4.0,18,13,233.2,-18.7,45.1,15.7,48.2,57,MODERATE
150.0,59.7,52.5,22.5,40.5,10.7,43,3.5,30,6,166.4,8.1,39.8,35.0,34.2,39,MODERATE
328.3,182.1,69.2,36.7,2.0,17.8,45,7.3,54,22,332.6,-5.3,55.5,21.1,6.0,74,HIGH
200.1,79.4,38.1,54.6,18.6,12.7,53,3.8,21,14,187.6,-0.5,39.7,19.0,15.6,54,MODERATE
240.1,90.3,31.5,33.0,18.3,17.7,20,12.0,13,7,268.7,1.8,37.6,13.1,15.0,33,MODERATE
225.8,52.2,37.7,10.0,40.6,28.7,41,5.5,22,15,229.0,4.5,23.1,16.7,30.7,44,MODERATE
355.3,140.2,101.5,116.9,9.4,13.5,78,4.6,62,10,382.0,29.9,39.5,28.6,6.4,77,HIGH
141.2,9.3,17.7,38.8,34.0,22.1,12,11.8,6,0,144.4,-5.3,6.6,12.6,39.7,16,LOW
76.2,30.5,9.3,0.0,28.0,24.4,30,2.5,5,2,82.5,15.4,40.0,12.2,68.7,18,LOW
452.7,193.9,57.2,118.2,3.1,0.0,90,5.0,75,50,488.7,14.1,42.8,12.6,0.7,82,CRITICAL
85.1,8.4,24.9,10.7,13.3,31.9,5,17.0,20,0,84.5,5.8,9.9,29.2,53.1,17,LOW
76.6,24.4,0.0,24.7,35.2,10.1,21,3.6,5,7,72.8,-6.5,31.8,0.0,59.1,15,LOW
551.4,282.7,103.7,72.4,17.9,3.4,105,5.3,179,10,493.1,50.7,51.3,18.8,3.9,83,CRITICAL
62.8,8.2,9.2,25.1,5.0,5.0,16,3.9,2,7,66.7,-4.9,13.1,14.6,15.9,16,LOW
110.8,44.3,24.4,9.9,27.5,15.6,24,4.6,0,6,114.3,4.0,40.0,22.0,38.9,18,LOW
72.2,11.3,20.4,28.9,6.1,43.7,23,3.1,5,0,65.5,9.2,15.6,28.3,68.9,16,LOW
382.9,205.9,63.7,107.6,21.2,11.9,56,6.8,43,12,333.8,42.5,53.8,16.6,8.6,73,HIGH
305.5,180.1,97.0,84.9,26.5,29.0,60,5.1,80,31,301.4,56.7,58.9,31.8,18.2,65,HIGH
564.0,170.0,40.0,134.5,14.7,19.8,70,8.1,120,48,607.9,31.0,30.1,7.1,6.1,88,CRITICAL
99.2,36.3,20.0,9.5,36.1,12.3,21,4.7,12,3,96.9,-12.5,36.6,20.2,48.9,15,LOW
244.3,54.4,0.0,44.2,30.3,35.9,65,3.8,17,5,275.9,-16.0,22.3,0.0,27.1,50,MODERATE
325.9,131.4,107.5,40.5,29.1,18.0,59,5.5,40,8,357.9,1.7,40.3,33.0,14.4,68,HIGH
320.2,155.6,41.7,131.2,38.2,24.6,69,4.6,51,19,313.2,54.1,48.6,13.0,19.6,78,HIGH
75.8,22.6,0.0,30.3,23.7,21.0,32,2.4,5,9,79.5,-2.3,29.8,0.0,58.9,18,LOW
368.9,155.3,66.7,65.1,45.0,6.2,81,4.6,65,11,400.8,16.9,42.1,18.1,13.9,62,HIGH
243.0,48.2,46.4,31.7,37.6,32.1,25,9.7,20,14,271.2,-2.9,19.8,19.1,28.7,50,MODERATE
337.8,113.1,68.8,57.2,29.2,24.7,54,6.3,64,26,293.5,14.1,33.5,20.4,16.0,67,HIGH
90.2,3.6,0.0,12.6,22.0,35.6,26,3.5,10,6,97.2,-10.7,4.0,0.0,63.9,27,LOW
484.2,252.1,93.4,112.1,6.8,4.5,86,5.6,103,21,426.7,2.6,52.1,19.3,2.3,86,CRITICAL
356.2,161.2,68.2,91.3,0.0,20.0,47,7.6,45,27,324.3,13.6,45.3,19.1,5.6,78,HIGH
270.0,75.5,18.0,21.6,48.8,9.4,64,4.2,0,23,236.8,13.8,28.0,6.7,21.6,53,MODERATE
95.1,25.6,10.5,27.5,9.0,18.3,20,4.8,1,7,98.4,-18.4,26.9,11.0,28.7,7,LOW
297.9,169.6,72.2,77.7,24.0,14.5,69,4.3,69,27,268.9,-15.6,56.9,24.2,12.9,74,HIGH
393.1,98.8,84.6,44.8,10.2,23.4,57,6.9,54,11,377.9,57.3,25.1,21.5,8.5,62,HIGH
599.0,230.0,163.6,131.1,27.0,14.4,98,6.1,147,28,562.1,21.2,38.4,27.3,6.9,85,CRITICAL
175.0,87.5,11.1,70.0,47.8,38.5,33,5.3,26,1,150.3,21.4,50.0,6.4,49.3,43,MODERATE
158.4,45.4,27.3,63.3,43.5,49.4,61,2.6,15,10,149.8,-2.4,28.6,17.2,58.6,44,MODERATE
198.3,69.5,60.7,38.9,32.6,35.9,48,4.1,14,12,209.2,14.9,35.0,30.6,34.5,41,MODERATE
329.5,70.0,131.8,57.9,13.1,34.7,49,6.7,87,14,322.2,-11.1,21.2,40.0,14.5,74,HIGH
332.3,110.8,108.7,114.8,17.7,14.1,45,7.4,78,36,266.8,4.0,33.4,32.7,9.5,66,HIGH
85.4,0.4,3.2,17.1,42.2,5.0,22,3.9,6,11,90.2,1.7,0.4,3.7,55.3,10,LOW
81.7,20.3,3.8,24.5,61.9,29.4,13,6.3,7,10,80.6,9.7,24.9,4.6,111.7,22,LOW
109.4,23.5,29.1,14.2,39.3,19.5,15,7.3,8,7,117.1,1.0,21.4,26.6,53.8,6,LOW
229.6,38.0,50.5,42.8,75.0,0.0,58,4.0,17,0,254.6,-4.5,16.5,22.0,32.7,48,MODERATE
210.2,66.8,9.7,14.3,30.8,3.9,21,10.0,16,8,210.7,-10.8,31.8,4.6,16.6,33,MODERATE
69.9,27.9,21.0,27.9,14.6,29.3,25,2.8,3,3,75.8,-0.4,40.0,30.0,62.9,20,LOW
59.9,24.0,14.8,19.3,33.8,31.5,27,2.2,1,10,55.1,9.2,40.0,24.7,109.1,29,LOW
101.7,28.9,8.3,31.9,22.4,10.9,24,4.2,2,0,111.4,13.0,28.4,8.2,32.8,8,LOW
102.4,39.2,9.1,27.9,6.0,29.4,12,8.5,10,0,100.9,3.0,38.3,8.9,34.6,9,LOW
207.5,103.7,48.2,62.0,27.5,28.3,36,5.8,31,11,234.1,9.0,50.0,23.2,26.9,58,MODERATE
461.9,217.5,44.6,170.9,0.0,0.0,106,4.4,81,24,434.5,29.6,47.1,9.7,0.0,97,CRITICAL
99.9,29.8,30.0,15.6,28.1,7.6,15,6.7,7,4,101.0,25.7,29.8,30.0,35.7,22,LOW
418.0,160.9,90.2,40.0,28.3,28.9,71,5.9,64,11,437.5,13.2,38.5,21.6,13.7,65,HIGH
95.2,28.7,22.9,34.0,23.8,33.1,19,5.0,1,9,103.5,2.5,30.1,24.0,59.8,6,LOW
199.4,81.6,24.4,24.0,6.1,44.7,28,7.1,30,4,196.8,28.7,40.9,12.2,25.5,47,MODERATE
113.8,15.4,28.8,36.9,45.9,9.4,20,5.7,9,0,103.3,-6.8,13.5,25.3,48.6,19,LOW
336.5,179.7,78.7,25.9,20.7,9.8,54,6.2,34,26,314.3,42.5,53.4,23.4,9.1,72,HIGH
106.0,16.2,17.3,0.0,34.0,23.6,25,4.2,5,10,115.5,-10.6,15.3,16.3,54.3,21,LOW
217.1,66.1,63.1,58.2,19.6,23.7,41,5.3,22,30,214.3,11.7,30.5,29.0,20.0,41,MODERATE
212.1,48.6,16.0,30.6,67.3,27.0,46,4.6,7,0,216.2,-9.7,22.9,7.5,44.5,53,MODERATE
227.3,79.4,44.7,65.5,16.4,39.0,33,6.9,10,16,228.7,26.9,34.9,19.6,24.4,59,MODERATE
520.2,215.3,192.4,135.7,16.2,14.4,111,4.7,197,34,486.1,27.8,41.4,37.0,5.9,82,CRITICAL
480.0,272.6,53.6,59.2,7.8,0.0,99,4.8,75,35,524.5,32.6,56.8,11.2,1.6,88,CRITICAL
552.6,274.3,140.0,99.6,0.0,11.5,73,7.6,149,41,598.1,16.3,49.6,25.3,2.1,85,CRITICAL
213.5,45.7,42.7,74.8,27.8,27.0,65,3.3,7,21,228.1,24.3,21.4,20.0,25.6,50,MODERATE
427.2,113.1,96.4,51.9,21.6,9.0,49,8.7,75,24,424.5,43.2,26.5,22.6,7.2,70,HIGH
463.6,131.7,92.8,62.8,15.7,1.1,127,3.7,124,32,424.2,-21.5,28.4,20.0,3.6,97,CRITICAL
234.1,44.9,32.1,43.6,48.4,28.1,62,3.8,5,13,212.6,8.2,19.2,13.7,32.7,52,MODERATE
87.5,15.0,17.0,26.8,22.8,5.0,28,3.1,4,3,87.5,5.4,17.2,19.5,31.8,28,LOW
310.2,186.1,71.4,107.6,32.5,8.3,86,3.6,75,9,310.6,27.9,60.0,23.0,13.2,69,HIGH
124.9,18.1,16.5,33.1,25.3,15.7,8,15.6,14,0,123.4,-11.6,14.5,13.2,32.8,17,LOW
75.4,30.2,22.6,7.9,19.9,22.8,26,2.9,3,2,74.9,9.1,40.0,30.0,56.6,23,LOW
323.9,194.4,24.7,67.5,19.8,21.2,45,7.2,68,5,278.8,20.1,60.0,7.6,12.7,66,HIGH
216.1,22.2,42.9,57.9,3.0,10.3,42,5.1,20,16,210.9,2.5,10.3,19.9,6.2,54,MODERATE
104.5,21.7,11.6,10.6,9.6,34.2,33,3.2,5,10,98.3,-5.6,20.7,11.1,41.9,16,LOW
83.2,14.1,25.0,9.2,5.0,10.5,17,4.9,1,11,79.7,14.7,17.0,30.0,18.7,16,LOW
186.9,67.3,13.5,31.7,28.8,52.2,43,4.3,41,13,205.6,-2.0,36.0,7.2,43.3,57,MODERATE
193.9,74.4,56.9,30.6,28.0,31.9,36,5.4,27,16,176.0,24.5,38.4,29.3,30.9,40,MODERATE
565.1,215.4,46.9,35.9,2.2,9.4,106,5.3,107,44,494.1,-0.4,38.1,8.3,2.1,95,CRITICAL
460.8,300.1,176.8,141.0,16.3,3.3,92,5.0,168,37,489.3,29.6,65.1,38.4,4.3,89,CRITICAL
226.0,71.4,43.1,50.3,29.0,15.1,48,4.7,40,7,213.6,-13.4,31.6,19.1,19.5,39,MODERATE
150.0,61.9,52.5,36.2,47.1,20.4,44,3.4,8,3,150.6,18.1,41.3,35.0,45.0,57,MODERATE
302.4,181.5,64.8,59.3,26.8,31.4,50,6.0,54,28,300.6,24.3,60.0,21.4,19.2,76,HIGH
137.0,2.1,28.1,17.3,37.9,21.0,29,4.7,0,3,148.9,-13.2,1.5,20.5,43.0,28,LOW
580.2,206.6,95.0,130.8,0.4,7.8,65,8.9,141,63,619.2,12.0,35.6,16.4,1.4,81,CRITICAL
234.6,83.9,22.6,41.0,15.2,21.8,50,4.7,23,22,213.8,-15.5,35.8,9.6,15.8,49,MODERATE
243.3,42.2,29.5,69.9,34.9,30.1,27,9.0,9,19,267.5,-5.6,17.4,12.1,26.7,41,MODERATE
52.6,21.1,9.3,15.7,64.6,23.6,16,3.3,2,0,54.1,-12.0,40.0,17.7,167.5,20,LOW
338.7,118.2,91.5,72.3,30.0,21.5,56,6.0,86,11,312.4,31.8,34.9,27.0,15.2,76,HIGH
301.3,180.8,79.7,67.6,35.2,10.5,76,4.0,66,24,266.7,10.6,60.0,26.4,15.2,66,HIGH
382.1,193.1,76.4,57.9,39.1,12.2,50,7.6,78,24,415.3,6.1,50.5,20.0,13.4,75,HIGH
299.9,173.9,40.6,20.0,15.5,27.0,49,6.1,76,27,308.5,-10.0,58.0,13.6,14.2,70,HIGH
243.5,75.0,54.6,10.7,22.2,11.3,56,4.3,17,18,227.9,14.6,30.8,22.4,13.8,37,MODERATE
465.0,239.3,195.4,177.0,16.5,7.6,88,5.3,151,32,441.7,29.5,51.4,42.0,5.2,86,CRITICAL
207.8,71.9,9.1,56.0,18.0,24.7,41,5.1,15,3,219.5,-0.1,34.6,4.4,20.6,59,MODERATE
229.4,107.8,47.8,29.2,13.8,10.7,65,3.5,18,6,247.2,2.1,47.0,20.8,10.7,44,MODERATE
344.4,128.8,18.9,49.4,10.2,5.7,63,5.5,42,18,346.3,23.3,37.4,5.5,4.6,64,HIGH
216.8,91.0,57.7,43.8,22.9,15.0,39,5.6,16,16,234.9,12.6,42.0,26.6,17.5,49,MODERATE
181.0,61.8,39.6,39.2,25.6,31.3,60,3.0,31,23,192.6,-13.8,34.1,21.9,31.5,58,MODERATE
485.3,195.9,93.6,144.8,5.7,18.0,110,4.4,131,29,455.0,57.7,40.4,19.3,4.9,93,CRITICAL
232.0,93.4,36.0,57.6,19.8,29.4,57,4.1,14,5,266.5,6.8,40.3,15.5,21.2,57,MODERATE
236.0,93.6,42.1,10.0,53.0,12.0,32,7.4,23,23,226.9,24.0,39.7,17.8,27.6,56,MODERATE
54.6,21.8,6.4,21.8,38.5,30.8,21,2.6,1,4,57.8,-2.0,40.0,11.7,127.0,5,LOW
628.3,174.8,150.7,91.7,1.0,1.2,100,6.3,92,23,569.7,17.0,27.8,24.0,0.3,85,CRITICAL
62.8,25.1,18.8,25.1,24.1,5.0,13,4.8,4,5,57.6,8.2,40.0,30.0,46.4,19,LOW
213.8,48.7,0.0,65.0,7.5,26.6,45,4.8,25,9,222.2,9.9,22.8,0.0,15.9,32,MODERATE
142.2,15.4,17.2,25.5,20.6,15.7,21,6.8,8,11,145.1,-0.3,10.8,12.1,25.5,22,LOW
180.3,56.7,37.0,45.9,49.2,48.1,31,5.8,23,17,189.1,32.3,31.5,20.5,54.0,57,MODERATE
124.7,31.3,28.2,17.6,5.0,25.2,30,4.2,4,9,113.6,-6.4,25.1,22.6,24.2,12,LOW
76.3,30.5,22.9,13.1,24.9,19.7,20,3.8,0,0,77.6,11.4,40.0,30.0,58.4,19,LOW
89.1,4.2,26.7,35.6,16.4,30.9,24,3.7,1,11,86.8,21.4,4.7,30.0,53.0,17,LOW
270.0,82.1,68.5,32.4,40.5,45.1,31,8.7,16,25,280.8,-12.6,30.4,25.4,31.7,42,MODERATE
205.4,71.4,15.5,70.4,0.0,23.7,55,3.7,5,15,235.0,-7.3,34.8,7.5,11.5,54,MODERATE
34.1,13.6,6.9,13.6,6.3,16.8,20,1.7,5,6,32.9,-7.2,40.0,20.1,67.6,21,LOW
86.0,27.4,16.0,34.4,51.1,5.0,16,5.4,3,5,93.6,0.4,31.9,18.6,65.2,26,LOW
560.7,237.9,184.3,98.1,13.9,6.5,125,4.5,117,43,533.3,1.1,42.4,32.9,3.6,81,CRITICAL
257.8,68.4,59.5,27.3,37.6,26.3,51,5.1,19,15,269.7,24.8,26.5,23.1,24.8,34,MODERATE
190.8,87.2,40.0,63.3,32.8,44.4,44,4.3,4,23,189.4,-12.1,45.7,20.9,40.5,55,MODERATE
366.9,154.3,44.7,62.3,28.8,6.5,61,6.0,76,28,393.0,13.8,42.1,12.2,9.6,64,HIGH
228.3,62.1,35.6,66.8,28.3,25.2,34,6.7,27,14,209.8,21.2,27.2,15.6,23.4,36,MODERATE
654.9,252.1,40.0,167.0,6.9,6.8,84,7.8,131,34,653.5,11.9,38.5,6.1,2.1,81,CRITICAL
96.4,31.4,14.3,25.8,26.0,5.0,12,8.0,5,4,90.9,18.4,32.5,14.8,32.1,8,LOW
146.3,4.5,8.7,19.5,22.8,32.1,11,13.3,0,6,138.8,-6.9,3.1,6.0,37.5,27,LOW
553.6,167.7,137.0,67.3,16.2,14.4,84,6.6,167,10,604.8,55.5,30.3,24.7,5.5,97,CRITICAL
348.5,128.8,15.0,44.7,28.5,26.1,64,5.4,81,29,382.7,21.4,37.0,4.3,15.7,79,HIGH
150.0,38.7,29.5,56.4,37.3,32.1,37,4.1,18,6,160.3,18.8,25.8,19.7,46.3,39,MODERATE
341.8,130.2,30.1,68.4,16.4,5.4,77,4.4,74,26,328.9,1.1,38.1,8.8,6.4,67,HIGH
115.7,23.8,0.0,17.0,10.4,21.0,31,3.7,1,0,108.2,-4.6,20.5,0.0,27.1,28,LOW
114.0,24.6,13.3,15.3,24.8,30.4,13,8.8,0,0,102.9,2.2,21.6,11.6,48.4,11,LOW
139.1,55.6,15.9,29.5,5.0,38.0,26,5.4,2,2,148.3,-5.5,40.0,11.4,30.9,22,LOW
528.4,205.6,111.4,132.7,19.9,12.7,84,6.3,84,55,561.4,-11.6,38.9,21.1,6.2,85,CRITICAL
577.3,187.1,77.6,166.4,7.2,2.1,115,5.0,145,33,559.4,56.1,32.4,13.4,1.6,96,CRITICAL
492.1,274.2,40.3,98.6,12.6,13.2,141,3.5,79,22,462.3,-28.7,55.7,8.2,5.3,88,CRITICAL
73.9,29.6,7.7,29.6,34.6,17.4,5,14.8,4,0,80.7,-4.9,40.0,10.4,70.5,17,LOW
124.5,27.9,0.0,21.8,54.0,35.4,15,8.3,0,0,122.8,-14.2,22.4,0.0,71.8,24,LOW
102.9,21.0,14.1,13.6,5.0,23.9,34,3.0,15,5,97.2,2.7,20.4,13.7,28.0,20,LOW
96.2,15.0,17.7,19.4,21.4,9.1,15,6.4,0,8,99.5,1.2,15.6,18.4,31.7,19,LOW
201.0,56.1,38.9,45.7,19.2,0.0,30,6.7,15,10,182.1,-15.3,27.9,19.4,9.5,42,MODERATE
130.8,27.3,21.6,2.0,42.9,35.6,5,26.2,9,1,137.6,-8.1,20.9,16.5,60.0,6,LOW
65.9,19.1,6.2,23.6,34.5,15.6,36,1.8,2,5,64.1,-3.3,28.9,9.4,76.1,15,LOW
178.9,49.3,56.7,49.9,39.2,11.5,20,8.9,15,5,179.2,11.3,27.6,31.7,28.3,46,MODERATE
231.6,69.5,35.2,17.0,54.6,17.4,48,4.8,4,10,210.5,10.2,30.0,15.2,31.1,32,MODERATE
92.1,21.4,0.2,11.4,18.1,32.7,22,4.2,0,0,97.7,-8.1,23.2,0.2,55.1,5,LOW
181.0,90.5,44.4,45.1,40.3,29.1,41,4.4,6,9,206.4,16.2,50.0,24.5,38.4,34,MODERATE
341.4,155.7,104.2,74.8,20.4,9.3,73,4.7,76,14,324.0,-2.3,45.6,30.5,8.7,72,HIGH
347.2,132.9,98.8,85.6,0.0,30.4,75,4.6,44,16,363.8,-10.6,38.3,28.5,8.8,64,HIGH
200.0,52.7,26.7,18.9,46.9,49.0,53,3.8,37,9,177.8,-6.5,26.4,13.3,48.0,55,MODERATE
124.8,35.4,0.6,44.0,42.7,5.0,22,5.7,1,0,116.7,5.3,28.4,0.5,38.2,26,LOW
131.0,6.4,28.2,38.9,12.0,20.8,25,5.2,7,2,124.5,0.0,4.9,21.6,25.1,17,LOW
165.7,68.8,32.6,38.1,35.3,27.8,47,3.5,23,15,165.9,6.7,41.5,19.7,38.1,33,MODERATE
334.2,188.5,86.7,45.0,18.3,10.2,70,4.8,49,20,334.9,12.0,56.4,26.0,8.5,70,HIGH
350.5,185.1,111.1,74.1,24.6,9.0,93,3.8,61,20,339.0,9.0,52.8,31.7,9.6,77,HIGH
314.9,139.4,44.0,126.8,17.6,26.9,75,4.2,70,20,316.2,45.2,44.3,14.0,14.1,69,HIGH
270.0,52.9,66.4,43.8,5.2,32.2,45,6.0,9,4,261.5,4.6,19.6,24.6,13.9,46,MODERATE
109.5,30.5,30.4,35.1,14.7,29.8,12,9.1,0,8,102.9,-6.2,27.9,27.8,40.7,15,LOW
104.9,19.9,17.9,41.9,38.1,16.1,29,3.6,2,2,102.3,-22.4,19.0,17.1,51.6,23,LOW
93.3,9.2,18.9,27.7,34.8,25.5,10,9.3,20,1,87.5,-3.6,9.8,20.2,64.6,17,LOW
293.4,121.6,117.4,82.2,17.9,36.1,62,4.7,63,29,268.5,9.2,41.4,40.0,18.4,70,HIGH
312.9,187.7,81.9,93.7,16.0,4.9,81,3.9,71,33,323.8,13.7,60.0,26.2,6.7,69,HIGH
82.3,32.9,7.5,32.5,26.8,5.0,22,3.7,9,0,84.3,3.3,40.0,9.1,38.7,13,LOW
211.5,73.2,3.4,56.4,8.1,55.6,37,5.7,19,5,214.2,-6.3,34.6,1.6,30.1,48,MODERATE
227.0,95.3,0.0,70.6,30.8,31.5,32,7.1,12,15,193.4,47.9,42.0,0.0,27.5,55,MODERATE
370.2,167.1,97.1,41.4,20.4,6.8,51,7.3,72,29,355.3,13.7,45.1,26.2,7.3,75,HIGH
366.6,193.2,75.3,69.8,34.1,22.9,56,6.5,84,17,343.8,10.7,52.7,20.5,15.6,78,HIGH
189.1,32.6,14.9,46.5,20.2,27.9,35,5.4,9,2,198.9,33.1,17.3,7.9,25.4,48,MODERATE
100.5,22.1,19.3,11.8,12.3,22.7,20,5.0,12,12,93.2,0.2,22.0,19.3,34.8,29,LOW
443.9,204.8,182.2,134.1,10.2,15.9,111,4.0,119,35,415.3,8.8,46.1,41.0,5.9,82,CRITICAL
358.4,121.3,102.5,57.9,0.0,32.0,70,5.1,65,30,290.1,37.2,33.8,28.6,8.9,62,HIGH
107.8,25.3,23.7,37.2,25.1,36.0,27,4.0,7,3,105.2,9.1,23.4,22.0,56.6,7,LOW
69.4,27.7,20.8,19.6,64.0,5.0,25,2.8,2,10,74.8,-3.5,40.0,30.0,99.5,23,LOW
83.3,28.5,4.0,24.1,23.7,23.3,22,3.8,3,0,75.9,-7.2,34.3,4.8,56.5,26,LOW
521.5,363.0,147.1,69.6,13.7,7.7,71,7.3,75,38,535.1,45.4,69.6,28.2,4.1,86,CRITICAL
74.7,29.9,15.3,3.5,45.5,21.5,26,2.9,0,11,78.0,11.7,40.0,20.6,89.8,27,LOW
385.7,137.5,18.1,68.6,25.4,1.9,54,7.1,40,27,402.3,54.8,35.7,4.7,7.1,62,HIGH
169.9,77.2,45.2,46.4,26.4,39.4,30,5.7,12,3,172.4,6.5,45.5,26.6,38.7,32,MODERATE
341.8,108.1,91.4,95.7,12.4,12.8,61,5.6,60,5,316.2,14.0,31.6,26.7,7.4,73,HIGH
390.1,111.5,87.1,97.7,31.8,3.9,71,5.5,99,19,338.4,28.6,28.6,22.3,9.2,62,HIGH
73.5,14.6,22.0,8.6,31.8,10.9,23,3.2,2,9,70.0,-10.0,19.8,30.0,58.1,27,LOW
210.1,69.9,35.7,36.5,35.1,32.0,32,6.6,27,21,214.7,17.7,33.3,17.0,32.0,56,MODERATE
453.6,195.3,87.5,135.6,22.6,5.2,128,3.5,198,27,451.6,18.6,43.1,19.3,6.1,81,CRITICAL
160.0,7.9,22.8,9.8,24.6,5.0,16,10.0,8,4,158.7,-7.6,4.9,14.3,18.5,23,LOW
139.1,18.9,0.0,29.9,50.2,24.7,11,12.6,5,4,131.1,-16.2,13.6,0.0,53.9,18,LOW
177.5,66.4,24.9,41.4,37.4,20.4,28,6.3,21,4,161.5,0.1,37.4,14.0,32.6,33,MODERATE
325.9,138.6,50.3,87.4,22.4,21.1,73,4.5,88,19,357.3,40.2,42.5,15.4,13.4,63,HIGH
96.8,38.7,5.7,22.9,39.6,26.0,21,4.6,3,10,95.4,-7.8,40.0,5.9,67.8,24,LOW
206.1,60.1,13.4,10.0,42.3,28.6,52,4.0,16,6,199.4,5.1,29.1,6.5,34.4,57,MODERATE
116.6,46.7,5.2,4.6,9.6,19.2,40,2.9,4,0,106.9,-16.9,40.0,4.4,24.7,6,LOW
543.1,217.9,76.6,45.6,10.8,7.1,83,6.5,127,43,521.2,55.8,40.1,14.1,3.3,85,CRITICAL
205.6,85.4,34.9,60.3,23.5,27.9,32,6.4,36,5,183.8,-0.8,41.5,17.0,25.0,37,MODERATE
82.9,0.1,24.9,33.2,29.5,6.4,11,7.5,6,3,76.3,3.5,0.2,30.0,43.2,27,LOW
483.9,218.6,131.1,108.1,13.8,8.7,77,6.3,75,40,475.2,69.2,45.2,27.1,4.6,91,CRITICAL
236.9,79.9,37.8,60.3,40.7,36.8,31,7.6,8,8,222.5,4.7,33.7,15.9,32.7,45,MODERATE
343.9,149.7,69.2,77.7,10.0,10.7,56,6.1,32,23,313.2,37.7,43.5,20.1,6.0,78,HIGH
330.1,158.5,35.7,80.3,14.7,5.5,48,6.9,41,17,349.3,20.7,48.0,10.8,6.1,76,HIGH
113.4,12.5,20.0,23.9,25.5,18.9,19,6.0,6,2,113.5,7.0,11.1,17.7,39.1,26,LOW
572.5,180.2,57.4,133.8,9.8,0.1,87,6.6,96,23,503.7,91.1,31.5,10.0,1.7,87,CRITICAL
296.1,177.6,73.9,61.5,29.1,15.6,78,3.8,45,13,280.6,38.8,60.0,25.0,15.1,76,HIGH
217.9,83.7,28.5,48.6,0.0,18.3,51,4.3,17,8,235.8,-13.7,38.4,13.1,8.4,32,MODERATE
458.7,167.4,102.5,68.8,22.5,6.6,65,7.1,131,39,400.4,17.5,36.5,22.3,6.3,98,CRITICAL
134.5,12.8,6.9,4.9,21.5,25.6,27,5.0,6,4,122.7,-10.0,9.5,5.1,35.0,8,LOW
